"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","HUR","MEN","PC_LF","M","2002-09",2.1,
"LUX","HUR","MEN","PC_LF","M","2002-10",2.3,
"LUX","HUR","MEN","PC_LF","M","2002-11",2.3,
"LUX","HUR","MEN","PC_LF","M","2002-12",2.4,
"LUX","HUR","MEN","PC_LF","M","2003-01",2.5,
"LUX","HUR","MEN","PC_LF","M","2003-02",2.7,
"LUX","HUR","MEN","PC_LF","M","2003-03",2.7,
"LUX","HUR","MEN","PC_LF","M","2003-04",2.8,
"LUX","HUR","MEN","PC_LF","M","2003-05",2.9,
"LUX","HUR","MEN","PC_LF","M","2003-06",3,
"LUX","HUR","MEN","PC_LF","M","2003-07",3.1,
"LUX","HUR","MEN","PC_LF","M","2003-08",3.1,
"LUX","HUR","MEN","PC_LF","M","2003-09",3.2,
"LUX","HUR","MEN","PC_LF","M","2003-10",3.3,
"LUX","HUR","MEN","PC_LF","M","2003-11",3.4,
"LUX","HUR","MEN","PC_LF","M","2003-12",3.4,
"LUX","HUR","MEN","PC_LF","M","2004-01",3.5,
"LUX","HUR","MEN","PC_LF","M","2004-02",3.5,
"LUX","HUR","MEN","PC_LF","M","2004-03",3.6,
"LUX","HUR","MEN","PC_LF","M","2004-04",3.7,
"LUX","HUR","MEN","PC_LF","M","2004-05",3.6,
"LUX","HUR","MEN","PC_LF","M","2004-06",3.7,
"LUX","HUR","MEN","PC_LF","M","2004-07",3.7,
"LUX","HUR","MEN","PC_LF","M","2004-08",3.7,
"LUX","HUR","MEN","PC_LF","M","2004-09",3.7,
"LUX","HUR","MEN","PC_LF","M","2004-10",3.6,
"LUX","HUR","MEN","PC_LF","M","2004-11",3.6,
"LUX","HUR","MEN","PC_LF","M","2004-12",3.6,
"LUX","HUR","MEN","PC_LF","M","2005-01",3.5,
"LUX","HUR","MEN","PC_LF","M","2005-02",3.6,
"LUX","HUR","MEN","PC_LF","M","2005-03",3.6,
"LUX","HUR","MEN","PC_LF","M","2005-04",3.7,
"LUX","HUR","MEN","PC_LF","M","2005-05",3.6,
"LUX","HUR","MEN","PC_LF","M","2005-06",3.6,
"LUX","HUR","MEN","PC_LF","M","2005-07",3.6,
"LUX","HUR","MEN","PC_LF","M","2005-08",3.6,
"LUX","HUR","MEN","PC_LF","M","2005-09",3.6,
"LUX","HUR","MEN","PC_LF","M","2005-10",3.6,
"LUX","HUR","MEN","PC_LF","M","2005-11",3.6,
"LUX","HUR","MEN","PC_LF","M","2005-12",3.6,
"LUX","HUR","MEN","PC_LF","M","2006-01",3.5,
"LUX","HUR","MEN","PC_LF","M","2006-02",3.5,
"LUX","HUR","MEN","PC_LF","M","2006-03",3.6,
"LUX","HUR","MEN","PC_LF","M","2006-04",3.5,
"LUX","HUR","MEN","PC_LF","M","2006-05",3.4,
"LUX","HUR","MEN","PC_LF","M","2006-06",3.4,
"LUX","HUR","MEN","PC_LF","M","2006-07",3.5,
"LUX","HUR","MEN","PC_LF","M","2006-08",3.5,
"LUX","HUR","MEN","PC_LF","M","2006-09",3.6,
"LUX","HUR","MEN","PC_LF","M","2006-10",3.6,
"LUX","HUR","MEN","PC_LF","M","2006-11",3.6,
"LUX","HUR","MEN","PC_LF","M","2006-12",3.6,
"LUX","HUR","MEN","PC_LF","M","2007-01",3.6,
"LUX","HUR","MEN","PC_LF","M","2007-02",3.6,
"LUX","HUR","MEN","PC_LF","M","2007-03",3.6,
"LUX","HUR","MEN","PC_LF","M","2007-04",3.5,
"LUX","HUR","MEN","PC_LF","M","2007-05",3.5,
"LUX","HUR","MEN","PC_LF","M","2007-06",3.5,
"LUX","HUR","MEN","PC_LF","M","2007-07",3.4,
"LUX","HUR","MEN","PC_LF","M","2007-08",3.4,
"LUX","HUR","MEN","PC_LF","M","2007-09",3.3,
"LUX","HUR","MEN","PC_LF","M","2007-10",3.3,
"LUX","HUR","MEN","PC_LF","M","2007-11",3.2,
"LUX","HUR","MEN","PC_LF","M","2007-12",3.2,
"LUX","HUR","MEN","PC_LF","M","2008-01",3.3,
"LUX","HUR","MEN","PC_LF","M","2008-02",3.5,
"LUX","HUR","MEN","PC_LF","M","2008-03",3.5,
"LUX","HUR","MEN","PC_LF","M","2008-04",3.8,
"LUX","HUR","MEN","PC_LF","M","2008-05",4,
"LUX","HUR","MEN","PC_LF","M","2008-06",4.2,
"LUX","HUR","MEN","PC_LF","M","2008-07",4.2,
"LUX","HUR","MEN","PC_LF","M","2008-08",4.4,
"LUX","HUR","MEN","PC_LF","M","2008-09",4.5,
"LUX","HUR","MEN","PC_LF","M","2008-10",4.6,
"LUX","HUR","MEN","PC_LF","M","2008-11",4.7,
"LUX","HUR","MEN","PC_LF","M","2008-12",4.7,
"LUX","HUR","MEN","PC_LF","M","2009-01",4.9,
"LUX","HUR","MEN","PC_LF","M","2009-02",4.9,
"LUX","HUR","MEN","PC_LF","M","2009-03",4.8,
"LUX","HUR","MEN","PC_LF","M","2009-04",4.7,
"LUX","HUR","MEN","PC_LF","M","2009-05",4.7,
"LUX","HUR","MEN","PC_LF","M","2009-06",4.7,
"LUX","HUR","MEN","PC_LF","M","2009-07",4.4,
"LUX","HUR","MEN","PC_LF","M","2009-08",4.4,
"LUX","HUR","MEN","PC_LF","M","2009-09",4.4,
"LUX","HUR","MEN","PC_LF","M","2009-10",4.4,
"LUX","HUR","MEN","PC_LF","M","2009-11",4.3,
"LUX","HUR","MEN","PC_LF","M","2009-12",4.2,
"LUX","HUR","MEN","PC_LF","M","2010-01",4.2,
"LUX","HUR","MEN","PC_LF","M","2010-02",4.2,
"LUX","HUR","MEN","PC_LF","M","2010-03",4.1,
"LUX","HUR","MEN","PC_LF","M","2010-04",3.9,
"LUX","HUR","MEN","PC_LF","M","2010-05",3.8,
"LUX","HUR","MEN","PC_LF","M","2010-06",3.8,
"LUX","HUR","MEN","PC_LF","M","2010-07",3.7,
"LUX","HUR","MEN","PC_LF","M","2010-08",3.7,
"LUX","HUR","MEN","PC_LF","M","2010-09",3.6,
"LUX","HUR","MEN","PC_LF","M","2010-10",3.6,
"LUX","HUR","MEN","PC_LF","M","2010-11",3.6,
"LUX","HUR","MEN","PC_LF","M","2010-12",3.7,
"LUX","HUR","MEN","PC_LF","M","2011-01",3.5,
"LUX","HUR","MEN","PC_LF","M","2011-02",3.5,
"LUX","HUR","MEN","PC_LF","M","2011-03",3.5,
"LUX","HUR","MEN","PC_LF","M","2011-04",3.6,
"LUX","HUR","MEN","PC_LF","M","2011-05",3.7,
"LUX","HUR","MEN","PC_LF","M","2011-06",3.8,
"LUX","HUR","MEN","PC_LF","M","2011-07",4.1,
"LUX","HUR","MEN","PC_LF","M","2011-08",4.2,
"LUX","HUR","MEN","PC_LF","M","2011-09",4.2,
"LUX","HUR","MEN","PC_LF","M","2011-10",4.3,
"LUX","HUR","MEN","PC_LF","M","2011-11",4.3,
"LUX","HUR","MEN","PC_LF","M","2011-12",4.4,
"LUX","HUR","MEN","PC_LF","M","2012-01",4.4,
"LUX","HUR","MEN","PC_LF","M","2012-02",4.5,
"LUX","HUR","MEN","PC_LF","M","2012-03",4.5,
"LUX","HUR","MEN","PC_LF","M","2012-04",4.5,
"LUX","HUR","MEN","PC_LF","M","2012-05",4.5,
"LUX","HUR","MEN","PC_LF","M","2012-06",4.5,
"LUX","HUR","MEN","PC_LF","M","2012-07",4.5,
"LUX","HUR","MEN","PC_LF","M","2012-08",4.4,
"LUX","HUR","MEN","PC_LF","M","2012-09",4.5,
"LUX","HUR","MEN","PC_LF","M","2012-10",4.6,
"LUX","HUR","MEN","PC_LF","M","2012-11",4.7,
"LUX","HUR","MEN","PC_LF","M","2012-12",4.9,
"LUX","HUR","MEN","PC_LF","M","2013-01",5,
"LUX","HUR","MEN","PC_LF","M","2013-02",5.2,
"LUX","HUR","MEN","PC_LF","M","2013-03",5.3,
"LUX","HUR","MEN","PC_LF","M","2013-04",5.3,
"LUX","HUR","MEN","PC_LF","M","2013-05",5.4,
"LUX","HUR","MEN","PC_LF","M","2013-06",5.6,
"LUX","HUR","MEN","PC_LF","M","2013-07",5.7,
"LUX","HUR","MEN","PC_LF","M","2013-08",5.7,
"LUX","HUR","MEN","PC_LF","M","2013-09",5.9,
"LUX","HUR","MEN","PC_LF","M","2013-10",5.9,
"LUX","HUR","MEN","PC_LF","M","2013-11",6.1,
"LUX","HUR","MEN","PC_LF","M","2013-12",6.1,
"LUX","HUR","MEN","PC_LF","M","2014-01",6,
"LUX","HUR","MEN","PC_LF","M","2014-02",5.9,
"LUX","HUR","MEN","PC_LF","M","2014-03",5.9,
"LUX","HUR","MEN","PC_LF","M","2014-04",5.9,
"LUX","HUR","MEN","PC_LF","M","2014-05",6,
"LUX","HUR","MEN","PC_LF","M","2014-06",5.9,
"LUX","HUR","MEN","PC_LF","M","2014-07",5.8,
"LUX","HUR","MEN","PC_LF","M","2014-08",5.7,
"LUX","HUR","MEN","PC_LF","M","2014-09",5.7,
"LUX","HUR","MEN","PC_LF","M","2014-10",5.5,
"LUX","HUR","MEN","PC_LF","M","2014-11",5.5,
"LUX","HUR","MEN","PC_LF","M","2014-12",5.6,
"LUX","HUR","MEN","PC_LF","M","2015-01",5.6,
"LUX","HUR","MEN","PC_LF","M","2015-02",5.7,
"LUX","HUR","MEN","PC_LF","M","2015-03",5.7,
"LUX","HUR","MEN","PC_LF","M","2015-04",5.7,
"LUX","HUR","MEN","PC_LF","M","2015-05",5.9,
"LUX","HUR","MEN","PC_LF","M","2015-06",5.9,
"LUX","HUR","MEN","PC_LF","M","2015-07",6,
"LUX","HUR","MEN","PC_LF","M","2015-08",6.1,
"LUX","HUR","MEN","PC_LF","M","2015-09",5.9,
"LUX","HUR","MEN","PC_LF","M","2015-10",6.1,
"LUX","HUR","MEN","PC_LF","M","2015-11",6,
"LUX","HUR","MEN","PC_LF","M","2015-12",6,
"LUX","HUR","MEN","PC_LF","M","2016-01",6,
"LUX","HUR","MEN","PC_LF","M","2016-02",6,
"LUX","HUR","MEN","PC_LF","M","2016-03",6.1,
"LUX","HUR","MEN","PC_LF","M","2016-04",6,
"LUX","HUR","MEN","PC_LF","M","2016-05",6,
"LUX","HUR","MEN","PC_LF","M","2016-06",6,
"LUX","HUR","MEN","PC_LF","M","2016-07",6,
"LUX","HUR","MEN","PC_LF","M","2016-08",6.1,
"LUX","HUR","MEN","PC_LF","M","2016-09",6.3,
"LUX","HUR","MEN","PC_LF","M","2016-10",6.4,
"LUX","HUR","MEN","PC_LF","M","2016-11",6.4,
"LUX","HUR","MEN","PC_LF","M","2016-12",6.5,
"LUX","HUR","MEN","PC_LF","M","2017-01",6.3,
"LUX","HUR","MEN","PC_LF","M","2017-02",6.1,
"LUX","HUR","MEN","PC_LF","M","2017-03",5.9,
"LUX","HUR","MEN","PC_LF","M","2017-04",5.7,
"LUX","HUR","MEN","PC_LF","M","2017-05",5.6,
"LUX","HUR","MEN","PC_LF","M","2017-06",5.5,
"LUX","HUR","MEN","PC_LF","M","2017-07",5.5,
"LUX","HUR","MEN","PC_LF","M","2017-08",5.4,
"LUX","HUR","MEN","PC_LF","M","2017-09",5.4,
"LUX","HUR","MEN","PC_LF","M","2017-10",5.2,
"LUX","HUR","MEN","PC_LF","M","2017-11",5.1,
"LUX","HUR","MEN","PC_LF","M","2017-12",5.3,
"LUX","HUR","MEN","PC_LF","M","2018-01",5.1,
"LUX","HUR","MEN","PC_LF","M","2018-02",5.3,
"LUX","HUR","MEN","PC_LF","M","2018-03",5.3,
"LUX","HUR","MEN","PC_LF","M","2018-04",5.2,
"LUX","HUR","MEN","PC_LF","M","2018-05",5.2,
"LUX","HUR","MEN","PC_LF","M","2018-06",5.3,
"LUX","HUR","MEN","PC_LF","M","2018-07",5.4,
"LUX","HUR","MEN","PC_LF","M","2018-08",5.5,
"LUX","HUR","MEN","PC_LF","M","2018-09",5.5,
"LUX","HUR","MEN","PC_LF","M","2018-10",5.5,
"LUX","HUR","MEN","PC_LF","M","2018-11",5.4,
"LUX","HUR","MEN","PC_LF","M","2018-12",5.3,
"LUX","HUR","MEN","PC_LF","M","2019-01",5.3,
"LUX","HUR","MEN","PC_LF","M","2019-02",5.5,
"LUX","HUR","MEN","PC_LF","M","2019-03",5.6,
"LUX","HUR","MEN","PC_LF","M","2019-04",5.7,
"LUX","HUR","MEN","PC_LF","M","2019-05",5.7,
"LUX","HUR","MEN","PC_LF","M","2019-06",5.8,
"LUX","HUR","MEN","PC_LF","M","2019-07",5.8,
"LUX","HUR","MEN","PC_LF","M","2019-08",5.8,
"LUX","HUR","MEN","PC_LF","M","2019-09",5.6,
"LUX","HUR","MEN","PC_LF","M","2019-10",5.6,
"LUX","HUR","MEN","PC_LF","M","2019-11",5.7,
"LUX","HUR","MEN","PC_LF","M","2019-12",5.7,
"LUX","HUR","MEN","PC_LF","M","2020-01",5.8,
"LUX","HUR","MEN","PC_LF","M","2020-02",5.9,
"LUX","HUR","MEN","PC_LF","M","2020-03",6.8,
"LUX","HUR","MEN","PC_LF","M","2020-04",7.5,
"LUX","HUR","MEN","PC_LF","M","2020-05",7.6,
"LUX","HUR","MEN","PC_LF","M","2020-06",7.4,
"LUX","HUR","MEN","PC_LF","M","2020-07",6.9,
"LUX","HUR","MEN","PC_LF","M","2020-08",6.4,
"LUX","HUR","MEN","PC_LF","M","2020-09",6.2,
"LUX","HUR","MEN","PC_LF","M","2020-10",5.9,
"LUX","HUR","MEN","PC_LF","M","2020-11",5.9,
"LUX","HUR","MEN","PC_LF","M","2020-12",5.9,
"LUX","HUR","MEN","PC_LF","M","2021-01",5.8,
"LUX","HUR","MEN","PC_LF","M","2021-02",5.7,
"LUX","HUR","MEN","PC_LF","M","2021-03",5.5,
"LUX","HUR","MEN","PC_LF","M","2021-04",5.4,
"LUX","HUR","MEN","PC_LF","M","2021-05",5.1,
"LUX","HUR","MEN","PC_LF","M","2021-06",4.9,
"LUX","HUR","MEN","PC_LF","M","2021-07",4.8,
"LUX","HUR","MEN","PC_LF","M","2021-08",4.7,
"LUX","HUR","MEN","PC_LF","M","2021-09",4.6,
"LUX","HUR","MEN","PC_LF","M","2021-10",4.5,
"LUX","HUR","MEN","PC_LF","M","2021-11",4.4,
"LUX","HUR","MEN","PC_LF","M","2021-12",4.5,
"LUX","HUR","MEN","PC_LF","M","2022-01",4.3,
"LUX","HUR","MEN","PC_LF","M","2022-02",4.4,
"LUX","HUR","MEN","PC_LF","M","2022-03",4.3,
"LUX","HUR","MEN","PC_LF","M","2022-04",4.3,
"LUX","HUR","MEN","PC_LF","M","2022-05",4.3,
"LUX","HUR","MEN","PC_LF","M","2022-06",4.4,
"LUX","HUR","MEN","PC_LF","M","2022-07",4.4,
"LUX","HUR","MEN","PC_LF","M","2022-08",4.6,
"LUX","HUR","MEN","PC_LF","M","2022-09",4.7,
"LUX","HUR","MEN","PC_LF","M","2022-10",4.9,
"LUX","HUR","MEN","PC_LF","M","2022-11",4.9,
"LUX","HUR","MEN","PC_LF","M","2022-12",4.8,
"LUX","HUR","MEN","PC_LF","M","2023-01",4.8,
"LUX","HUR","MEN","PC_LF","M","2023-02",4.8,
"LUX","HUR","MEN","PC_LF","M","2023-03",4.9,
"LUX","HUR","MEN","PC_LF","M","2023-04",4.8,
"LUX","HUR","MEN","PC_LF","M","2023-05",4.9,
"LUX","HUR","MEN","PC_LF","M","2023-06",5,
"LUX","HUR","MEN","PC_LF","M","2023-07",5,
"LUX","HUR","MEN","PC_LF","M","2023-08",5.2,
"LUX","HUR","MEN","PC_LF","M","2023-09",5.5,
"LUX","HUR","MEN","PC_LF","M","2023-10",5.5,
"LUX","HUR","WOMEN","PC_LF","M","1983-01",5.3,
"LUX","HUR","WOMEN","PC_LF","M","1983-02",5,
"LUX","HUR","WOMEN","PC_LF","M","1983-03",4.9,
"LUX","HUR","WOMEN","PC_LF","M","1983-04",5,
"LUX","HUR","WOMEN","PC_LF","M","1983-05",5.4,
"LUX","HUR","WOMEN","PC_LF","M","1983-06",5.6,
"LUX","HUR","WOMEN","PC_LF","M","1983-07",5.6,
"LUX","HUR","WOMEN","PC_LF","M","1983-08",5.6,
"LUX","HUR","WOMEN","PC_LF","M","1983-09",5.2,
"LUX","HUR","WOMEN","PC_LF","M","1983-10",5,
"LUX","HUR","WOMEN","PC_LF","M","1983-11",5.1,
"LUX","HUR","WOMEN","PC_LF","M","1983-12",5.1,
"LUX","HUR","WOMEN","PC_LF","M","1984-01",4.8,
"LUX","HUR","WOMEN","PC_LF","M","1984-02",4.7,
"LUX","HUR","WOMEN","PC_LF","M","1984-03",4.7,
"LUX","HUR","WOMEN","PC_LF","M","1984-04",4.4,
"LUX","HUR","WOMEN","PC_LF","M","1984-05",4.2,
"LUX","HUR","WOMEN","PC_LF","M","1984-06",4.3,
"LUX","HUR","WOMEN","PC_LF","M","1984-07",4.3,
"LUX","HUR","WOMEN","PC_LF","M","1984-08",4.2,
"LUX","HUR","WOMEN","PC_LF","M","1984-09",4.1,
"LUX","HUR","WOMEN","PC_LF","M","1984-10",4.4,
"LUX","HUR","WOMEN","PC_LF","M","1984-11",4.4,
"LUX","HUR","WOMEN","PC_LF","M","1984-12",4.2,
"LUX","HUR","WOMEN","PC_LF","M","1985-01",4.1,
"LUX","HUR","WOMEN","PC_LF","M","1985-02",4.1,
"LUX","HUR","WOMEN","PC_LF","M","1985-03",4.2,
"LUX","HUR","WOMEN","PC_LF","M","1985-04",4.4,
"LUX","HUR","WOMEN","PC_LF","M","1985-05",4.5,
"LUX","HUR","WOMEN","PC_LF","M","1985-06",4.4,
"LUX","HUR","WOMEN","PC_LF","M","1985-07",4.4,
"LUX","HUR","WOMEN","PC_LF","M","1985-08",4.3,
"LUX","HUR","WOMEN","PC_LF","M","1985-09",4.2,
"LUX","HUR","WOMEN","PC_LF","M","1985-10",4.3,
"LUX","HUR","WOMEN","PC_LF","M","1985-11",4.5,
"LUX","HUR","WOMEN","PC_LF","M","1985-12",4.4,
"LUX","HUR","WOMEN","PC_LF","M","1986-01",4.3,
"LUX","HUR","WOMEN","PC_LF","M","1986-02",4.4,
"LUX","HUR","WOMEN","PC_LF","M","1986-03",4.2,
"LUX","HUR","WOMEN","PC_LF","M","1986-04",4.1,
"LUX","HUR","WOMEN","PC_LF","M","1986-05",4.3,
"LUX","HUR","WOMEN","PC_LF","M","1986-06",4.2,
"LUX","HUR","WOMEN","PC_LF","M","1986-07",4,
"LUX","HUR","WOMEN","PC_LF","M","1986-08",3.9,
"LUX","HUR","WOMEN","PC_LF","M","1986-09",3.8,
"LUX","HUR","WOMEN","PC_LF","M","1986-10",3.7,
"LUX","HUR","WOMEN","PC_LF","M","1986-11",3.5,
"LUX","HUR","WOMEN","PC_LF","M","1986-12",3.6,
"LUX","HUR","WOMEN","PC_LF","M","1987-01",3.7,
"LUX","HUR","WOMEN","PC_LF","M","1987-02",3.8,
"LUX","HUR","WOMEN","PC_LF","M","1987-03",4,
"LUX","HUR","WOMEN","PC_LF","M","1987-04",4.1,
"LUX","HUR","WOMEN","PC_LF","M","1987-05",4,
"LUX","HUR","WOMEN","PC_LF","M","1987-06",3.9,
"LUX","HUR","WOMEN","PC_LF","M","1987-07",3.7,
"LUX","HUR","WOMEN","PC_LF","M","1987-08",3.7,
"LUX","HUR","WOMEN","PC_LF","M","1987-09",3.8,
"LUX","HUR","WOMEN","PC_LF","M","1987-10",3.7,
"LUX","HUR","WOMEN","PC_LF","M","1987-11",3.5,
"LUX","HUR","WOMEN","PC_LF","M","1987-12",3.5,
"LUX","HUR","WOMEN","PC_LF","M","1988-01",3.5,
"LUX","HUR","WOMEN","PC_LF","M","1988-02",3.5,
"LUX","HUR","WOMEN","PC_LF","M","1988-03",3.3,
"LUX","HUR","WOMEN","PC_LF","M","1988-04",3.2,
"LUX","HUR","WOMEN","PC_LF","M","1988-05",3,
"LUX","HUR","WOMEN","PC_LF","M","1988-06",2.9,
"LUX","HUR","WOMEN","PC_LF","M","1988-07",2.9,
"LUX","HUR","WOMEN","PC_LF","M","1988-08",2.8,
"LUX","HUR","WOMEN","PC_LF","M","1988-09",2.8,
"LUX","HUR","WOMEN","PC_LF","M","1988-10",2.7,
"LUX","HUR","WOMEN","PC_LF","M","1988-11",2.7,
"LUX","HUR","WOMEN","PC_LF","M","1988-12",2.7,
"LUX","HUR","WOMEN","PC_LF","M","1989-01",2.7,
"LUX","HUR","WOMEN","PC_LF","M","1989-02",2.7,
"LUX","HUR","WOMEN","PC_LF","M","1989-03",2.7,
"LUX","HUR","WOMEN","PC_LF","M","1989-04",2.6,
"LUX","HUR","WOMEN","PC_LF","M","1989-05",2.6,
"LUX","HUR","WOMEN","PC_LF","M","1989-06",2.6,
"LUX","HUR","WOMEN","PC_LF","M","1989-07",2.7,
"LUX","HUR","WOMEN","PC_LF","M","1989-08",2.7,
"LUX","HUR","WOMEN","PC_LF","M","1989-09",2.7,
"LUX","HUR","WOMEN","PC_LF","M","1989-10",2.8,
"LUX","HUR","WOMEN","PC_LF","M","1989-11",2.8,
"LUX","HUR","WOMEN","PC_LF","M","1989-12",2.7,
"LUX","HUR","WOMEN","PC_LF","M","1990-01",2.7,
"LUX","HUR","WOMEN","PC_LF","M","1990-02",2.7,
"LUX","HUR","WOMEN","PC_LF","M","1990-03",2.6,
"LUX","HUR","WOMEN","PC_LF","M","1990-04",2.5,
"LUX","HUR","WOMEN","PC_LF","M","1990-05",2.5,
"LUX","HUR","WOMEN","PC_LF","M","1990-06",2.5,
"LUX","HUR","WOMEN","PC_LF","M","1990-07",2.4,
"LUX","HUR","WOMEN","PC_LF","M","1990-08",2.4,
"LUX","HUR","WOMEN","PC_LF","M","1990-09",2.3,
"LUX","HUR","WOMEN","PC_LF","M","1990-10",2.3,
"LUX","HUR","WOMEN","PC_LF","M","1990-11",2.4,
"LUX","HUR","WOMEN","PC_LF","M","1990-12",2.4,
"LUX","HUR","WOMEN","PC_LF","M","1991-01",2.3,
"LUX","HUR","WOMEN","PC_LF","M","1991-02",2.2,
"LUX","HUR","WOMEN","PC_LF","M","1991-03",2,
"LUX","HUR","WOMEN","PC_LF","M","1991-04",2.1,
"LUX","HUR","WOMEN","PC_LF","M","1991-05",2.2,
"LUX","HUR","WOMEN","PC_LF","M","1991-06",2.3,
"LUX","HUR","WOMEN","PC_LF","M","1991-07",2.3,
"LUX","HUR","WOMEN","PC_LF","M","1991-08",2.4,
"LUX","HUR","WOMEN","PC_LF","M","1991-09",2.4,
"LUX","HUR","WOMEN","PC_LF","M","1991-10",2.4,
"LUX","HUR","WOMEN","PC_LF","M","1991-11",2.4,
"LUX","HUR","WOMEN","PC_LF","M","1991-12",2.4,
"LUX","HUR","WOMEN","PC_LF","M","1992-01",2.5,
"LUX","HUR","WOMEN","PC_LF","M","1992-02",2.6,
"LUX","HUR","WOMEN","PC_LF","M","1992-03",2.7,
"LUX","HUR","WOMEN","PC_LF","M","1992-04",2.8,
"LUX","HUR","WOMEN","PC_LF","M","1992-05",2.8,
"LUX","HUR","WOMEN","PC_LF","M","1992-06",2.7,
"LUX","HUR","WOMEN","PC_LF","M","1992-07",2.8,
"LUX","HUR","WOMEN","PC_LF","M","1992-08",2.8,
"LUX","HUR","WOMEN","PC_LF","M","1992-09",2.9,
"LUX","HUR","WOMEN","PC_LF","M","1992-10",2.9,
"LUX","HUR","WOMEN","PC_LF","M","1992-11",2.8,
"LUX","HUR","WOMEN","PC_LF","M","1992-12",2.8,
"LUX","HUR","WOMEN","PC_LF","M","1993-01",2.8,
"LUX","HUR","WOMEN","PC_LF","M","1993-02",2.8,
"LUX","HUR","WOMEN","PC_LF","M","1993-03",3,
"LUX","HUR","WOMEN","PC_LF","M","1993-04",3.2,
"LUX","HUR","WOMEN","PC_LF","M","1993-05",3.2,
"LUX","HUR","WOMEN","PC_LF","M","1993-06",3.3,
"LUX","HUR","WOMEN","PC_LF","M","1993-07",3.4,
"LUX","HUR","WOMEN","PC_LF","M","1993-08",3.4,
"LUX","HUR","WOMEN","PC_LF","M","1993-09",3.6,
"LUX","HUR","WOMEN","PC_LF","M","1993-10",3.6,
"LUX","HUR","WOMEN","PC_LF","M","1993-11",3.7,
"LUX","HUR","WOMEN","PC_LF","M","1993-12",3.7,
"LUX","HUR","WOMEN","PC_LF","M","1994-01",3.8,
"LUX","HUR","WOMEN","PC_LF","M","1994-02",3.9,
"LUX","HUR","WOMEN","PC_LF","M","1994-03",4.1,
"LUX","HUR","WOMEN","PC_LF","M","1994-04",4.2,
"LUX","HUR","WOMEN","PC_LF","M","1994-05",4.1,
"LUX","HUR","WOMEN","PC_LF","M","1994-06",4.1,
"LUX","HUR","WOMEN","PC_LF","M","1994-07",4,
"LUX","HUR","WOMEN","PC_LF","M","1994-08",3.9,
"LUX","HUR","WOMEN","PC_LF","M","1994-09",4.1,
"LUX","HUR","WOMEN","PC_LF","M","1994-10",4.3,
"LUX","HUR","WOMEN","PC_LF","M","1994-11",4.2,
"LUX","HUR","WOMEN","PC_LF","M","1994-12",4.2,
"LUX","HUR","WOMEN","PC_LF","M","1995-01",4.3,
"LUX","HUR","WOMEN","PC_LF","M","1995-02",4.2,
"LUX","HUR","WOMEN","PC_LF","M","1995-03",4.3,
"LUX","HUR","WOMEN","PC_LF","M","1995-04",4.3,
"LUX","HUR","WOMEN","PC_LF","M","1995-05",4.3,
"LUX","HUR","WOMEN","PC_LF","M","1995-06",4.4,
"LUX","HUR","WOMEN","PC_LF","M","1995-07",4.3,
"LUX","HUR","WOMEN","PC_LF","M","1995-08",4.3,
"LUX","HUR","WOMEN","PC_LF","M","1995-09",4.3,
"LUX","HUR","WOMEN","PC_LF","M","1995-10",4.4,
"LUX","HUR","WOMEN","PC_LF","M","1995-11",4.4,
"LUX","HUR","WOMEN","PC_LF","M","1995-12",4.4,
"LUX","HUR","WOMEN","PC_LF","M","1996-01",4.4,
"LUX","HUR","WOMEN","PC_LF","M","1996-02",4.4,
"LUX","HUR","WOMEN","PC_LF","M","1996-03",4.5,
"LUX","HUR","WOMEN","PC_LF","M","1996-04",4.5,
"LUX","HUR","WOMEN","PC_LF","M","1996-05",4.4,
"LUX","HUR","WOMEN","PC_LF","M","1996-06",4.4,
"LUX","HUR","WOMEN","PC_LF","M","1996-07",4.2,
"LUX","HUR","WOMEN","PC_LF","M","1996-08",4.1,
"LUX","HUR","WOMEN","PC_LF","M","1996-09",4,
"LUX","HUR","WOMEN","PC_LF","M","1996-10",4,
"LUX","HUR","WOMEN","PC_LF","M","1996-11",4,
"LUX","HUR","WOMEN","PC_LF","M","1996-12",4,
"LUX","HUR","WOMEN","PC_LF","M","1997-01",3.9,
"LUX","HUR","WOMEN","PC_LF","M","1997-02",3.8,
"LUX","HUR","WOMEN","PC_LF","M","1997-03",3.7,
"LUX","HUR","WOMEN","PC_LF","M","1997-04",3.7,
"LUX","HUR","WOMEN","PC_LF","M","1997-05",3.8,
"LUX","HUR","WOMEN","PC_LF","M","1997-06",3.9,
"LUX","HUR","WOMEN","PC_LF","M","1997-07",3.9,
"LUX","HUR","WOMEN","PC_LF","M","1997-08",4,
"LUX","HUR","WOMEN","PC_LF","M","1997-09",4.1,
"LUX","HUR","WOMEN","PC_LF","M","1997-10",4.1,
"LUX","HUR","WOMEN","PC_LF","M","1997-11",4.1,
"LUX","HUR","WOMEN","PC_LF","M","1997-12",4.2,
"LUX","HUR","WOMEN","PC_LF","M","1998-01",4.2,
"LUX","HUR","WOMEN","PC_LF","M","1998-02",4.2,
"LUX","HUR","WOMEN","PC_LF","M","1998-03",4.2,
"LUX","HUR","WOMEN","PC_LF","M","1998-04",4.2,
"LUX","HUR","WOMEN","PC_LF","M","1998-05",4.2,
"LUX","HUR","WOMEN","PC_LF","M","1998-06",4.1,
